RSSI1,RSSI2,RSSI3,Distance1,Distance2,Distance3,PosX,PosY,Region
-58.377,-52.774,-63.634,8.788,4.61,16.095,1132358.958,173456,Region0
-57.848,-52.774,-63.634,8.268,4.61,16.095,1128828.043,172743.932,Region0
-57.866,-52.774,-63.634,8.285,4.61,16.095,1128943.665,172767.238,Region0
-57.866,-52.774,-63.799,8.285,4.61,16.405,1126199.529,172767.238,Region0
-57.866,-53.77,-63.799,8.285,5.17,16.405,1125521.105,172328.989,Region0
-57.866,-53.677,-63.799,8.285,5.115,16.405,1125591.377,172374.344,Region0
-57.866,-53.677,-63.945,8.285,5.115,16.681,1123098.722,172374.344,Region0
-57.866,-53.677,-63.951,8.285,5.115,16.694,1122981.867,172374.344,Region0
-57.866,-53.677,-63.957,8.285,5.115,16.706,1122879.017,172374.344,Region0
-57.519,-53.677,-63.957,7.961,5.115,16.706,1120797.229,171953.528,Region0
-57.577,-53.677,-63.957,8.014,5.115,16.706,1121134.703,172021.729,Region0
-57.629,-53.677,-63.957,8.062,5.115,16.706,1121435.174,172082.457,Region0
-57.629,-53.677,-63.962,8.062,5.115,16.716,1121344.78,172082.457,Region0
-57.31,-53.677,-63.962,7.772,5.115,16.716,1119533.505,171716.429,Region0
-57.394,-53.677,-63.962,7.847,5.115,16.716,1119995.662,171809.805,Region0
-57.467,-53.677,-63.962,7.913,5.115,16.716,1120409.444,171893.418,Region0
-57.895,-53.677,-63.962,8.313,5.115,16.716,1122968.646,172410.772,Region0
-57.544,-53.677,-63.962,7.984,5.115,16.716,1120852.737,171983.005,Region0
-57.479,-53.677,-63.962,7.924,5.115,16.716,1120473.932,171906.45,Region0
-57.421,-53.677,-63.962,7.871,5.115,16.716,1120145.792,171840.141,Region0
-57.421,-53.595,-63.962,7.871,5.067,16.716,1120206.038,171879.1,Region0
-57.421,-53.644,-63.962,7.871,5.096,16.716,1120170.094,171855.855,Region0
-57.37,-53.644,-63.962,7.825,5.096,16.716,1119885.334,171798.313,Region0
-57.37,-53.566,-63.962,7.825,5.05,16.716,1119942.235,171835.109,Region0
-57.37,-53.497,-63.962,7.825,5.01,16.716,1119991.416,171866.917,Region0
-57.37,-53.497,-63.967,7.825,5.01,16.724,1119911.976,171866.917,Region0
-57.325,-53.497,-63.967,7.785,5.01,16.724,1119664.476,171816.889,Region0
-57.286,-53.497,-63.967,7.75,5.01,16.724,1119449.073,171773.351,Region0
-57.286,-53.497,-63.729,7.75,5.01,16.272,1123499.851,171773.351,Region0
-57.009,-53.497,-63.729,7.507,5.01,16.272,1122034.511,171478.313,Region0
-57.009,-53.316,-63.729,7.507,4.907,16.272,1122161.207,171559.942,Region0
-57.009,-53.399,-63.729,7.507,4.954,16.272,1122104,171523.08,Region0
-57.009,-53.472,-63.729,7.507,4.996,16.272,1122052.811,171490.102,Region0
-57.009,-53.472,-63.762,7.507,4.996,16.334,1121507.41,171490.102,Region0
-57.371,-53.472,-63.762,7.826,4.996,16.334,1123443.648,171880.189,Region0
-57.371,-53.472,-63.548,7.826,4.996,15.938,1126925.532,171880.189,Region0
-57.371,-53.472,-63.603,7.826,4.996,16.038,1126048.315,171880.189,Region0
-57.084,-53.472,-63.603,7.572,4.996,16.038,1124496.435,171568.242,Region0
-57.316,-53.472,-63.603,7.777,4.996,16.038,1125742.307,171818.666,Region0
-57.316,-53.472,-63.651,7.777,4.996,16.127,1124962.879,171818.666,Region0
-57.316,-53.472,-63.572,7.777,4.996,15.981,1126237.431,171818.666,Region0
-56.915,-53.472,-63.572,7.426,4.996,15.981,1124122.264,171393.749,Region0
-56.915,-53.472,-63.745,7.426,4.996,16.303,1121304.488,171393.749,Region0
-56.915,-53.472,-63.413,7.426,4.996,15.691,1126630.893,171393.749,Region0
-56.915,-53.472,-63.121,7.426,4.996,15.172,1131006.462,171393.749,Region0
-56.915,-53.472,-63.348,7.426,4.996,15.574,1127622.766,171393.749,Region0
-56.804,-53.472,-63.348,7.332,4.996,15.574,1127071.889,171283.467,Region0
-58.159,-53.472,-63.348,8.569,4.996,15.574,1134910.937,172854.391,Region0
-59.35,-53.472,-63.348,9.829,4.996,15.574,1144209.548,174722.254,Region0
-59.35,-53.472,-63.427,9.829,4.996,15.717,1142978.69,174722.254,Region0
-59.35,-53.472,-63.739,9.829,4.996,16.29,1137909.19,174722.254,Region0
-59.35,-53.472,-63.528,9.829,4.996,15.9,1141372.066,174722.254,Region0
-59.35,-53.472,-63.343,9.829,4.996,15.565,1144288.43,174722.254,Region0
-59.35,-53.472,-63.423,9.829,4.996,15.708,1143049.225,174722.254,Region0
-59.066,-53.472,-63.423,9.512,4.996,15.708,1140586.712,174226.626,Region0
-58.816,-53.472,-63.423,9.242,4.996,15.708,1138555.5,173818.059,Region0
-58.816,-53.472,-63.25,9.242,4.996,15.4,1141202.491,173818.059,Region0
-58.354,-53.472,-63.25,8.764,4.996,15.4,1137744.86,173124.714,Region0
-58.19,-53.472,-63.25,8.6,4.996,15.4,1136606.096,172896.508,Region0
-58.19,-53.536,-63.25,8.6,5.032,15.4,1136559.799,172866.826,Region0
-58.19,-53.592,-63.25,8.6,5.065,15.4,1136518.541,172840.377,Region0
-58.19,-53.592,-63.341,8.6,5.065,15.562,1135142.001,172840.377,Region0
-58.288,-53.592,-63.341,8.698,5.065,15.562,1135817.185,172975.805,Region0
-58.288,-53.592,-63.179,8.698,5.065,15.274,1138262.873,172975.805,Region0
-58.288,-53.592,-63.399,8.698,5.065,15.666,1134920.905,172975.805,Region0
