,RSSI1,RSSI2,RSSI3,Distance1,Distance2,Distance3,PosX,PosY
225,-51.211000000000006,-50.148,-54.357,151.71200000000002,139.509,194.43,116.333,56.468
226,-51.428000000000004,-50.148,-54.357,154.32399999999998,139.509,194.43,117.26299999999999,57.056999999999995
227,-51.428000000000004,-50.148,-55.04,154.32399999999998,139.509,205.188,117.785,56.336000000000006
228,-51.428000000000004,-50.148,-55.398999999999994,154.32399999999998,139.509,211.067,118.07600000000001,54.996
229,-51.428000000000004,-50.148,-55.398999999999994,154.32399999999998,139.509,211.067,118.33200000000001,53.818999999999996
230,-51.428000000000004,-50.148,-55.398999999999994,154.32399999999998,139.509,211.067,118.557,52.785
231,-51.428000000000004,-50.148,-55.398999999999994,154.32399999999998,139.509,211.067,118.755,51.875
232,-51.428000000000004,-50.148,-56.681999999999995,154.32399999999998,139.509,233.541,118.243,48.196000000000005
233,-51.428000000000004,-50.148,-56.681999999999995,154.32399999999998,139.509,233.541,117.79299999999999,44.963
234,-51.428000000000004,-56.498999999999995,-50.148,154.32399999999998,230.203,139.509,115.98299999999999,39.521
235,-51.428000000000004,-56.318000000000005,-50.148,154.32399999999998,226.933,139.509,114.587,34.736999999999995
236,-51.428000000000004,-56.318000000000005,-50.148,154.32399999999998,226.933,139.509,113.361,30.533
237,-51.376000000000005,-56.318000000000005,-50.148,153.695,226.933,139.509,112.20100000000001,26.837
238,-51.452,-56.318000000000005,-50.148,154.613,226.933,139.509,111.301,23.589000000000002
239,-51.452,-56.037,-50.148,154.613,221.968,139.509,110.801,20.734
240,-51.452,-56.037,-50.148,154.613,221.968,139.509,110.36200000000001,18.224
241,-51.397,-56.037,-50.148,153.94799999999998,221.968,139.509,109.89,16.019000000000002
242,-51.47,-56.037,-50.148,154.83700000000002,221.968,139.509,109.59100000000001,14.08
243,-51.47,-56.037,-50.148,154.83700000000002,221.968,139.509,109.32700000000001,12.376
244,-51.47,-56.037,-50.148,154.83700000000002,221.968,139.509,109.096,10.878
245,-51.47,-56.037,-50.148,154.83700000000002,221.968,139.509,108.89200000000001,9.561
246,-51.47,-55.306999999999995,-50.148,154.83700000000002,209.53900000000002,139.509,109.416,10.147
247,-51.47,-54.906000000000006,-50.148,154.83700000000002,203.03,139.509,110.228,12.139000000000001
248,-51.47,-54.906000000000006,-50.148,154.83700000000002,203.03,139.509,110.941,13.89
249,-51.47,-54.906000000000006,-50.148,154.83700000000002,203.03,139.509,111.569,15.429
250,-51.17100000000001,-54.906000000000006,-50.148,151.23,203.03,139.509,111.65700000000001,16.175
251,-51.17100000000001,-54.555,-50.148,151.23,197.475,139.509,112.027,18.054000000000002
